adler; bench; chunked-16m/1m; 8746386083
ahash; ahash; fallbackhash/u8; 1369
ahash; ahash; fallbackhash/u16; 1366
ahash; ahash; fallbackhash/u32; 1362
ahash; ahash; fallbackhash/u64; 1360
ahash; ahash; fallbackhash/u128; 1404
ahash; ahash; fallbackhash/strings; 24735
ahash; ahash; fx/u8; 1284
ahash; ahash; fx/u16; 1281
ahash; ahash; fx/u32; 1277
ahash; ahash; fx/u64; 1273
ahash; ahash; fx/u128; 2255
ahash; ahash; fx/strings; 74345
ahash; ahash; fnv/u8; 1528
ahash; ahash; fnv/u16; 1645
ahash; ahash; fnv/u32; 1860
ahash; ahash; fnv/u64; 2294
ahash; ahash; fnv/u128; 3185
ahash; ahash; fnv/strings; 154735
ahash; ahash; sea/u8; 1761
ahash; ahash; sea/u16; 1811
ahash; ahash; sea/u32; 1800
ahash; ahash; sea/u64; 1628
ahash; ahash; sea/u128; 1726
ahash; ahash; sea/strings; 25225
ahash; ahash; sip/u8; 1878
ahash; ahash; sip/u16; 1893
ahash; ahash; sip/u32; 1883
ahash; ahash; sip/u64; 1974
ahash; ahash; sip/u128; 2157
ahash; ahash; sip/strings; 33855
ahash; ahash; map/aHash-alias; 3003878931
ahash; ahash; map/aHash-hashBrown; 3027074240
ahash; ahash; map/aHash-hashBrown-explicit; 3026978816
ahash; ahash; map/aHash-wrapper; 3009857314
ahash; ahash; map/aHash-rand; 3003877959
ahash; ahash; map/aHash-default; 3216910390
ahash; map; words/aes_words; 727363663
ahash; map; words/fx_words; 1251939731
bumpalo; benches; alloc/small; 5241885
bumpalo; benches; alloc/big; 11311805
bumpalo; benches; alloc-with/small; 5081858
bumpalo; benches; alloc-with/big; 10201805
bumpalo; benches; alloc-try-with/small, small; 6631859
bumpalo; benches; alloc-try-with/small, big; 20950621
bumpalo; benches; alloc-try-with/big, small; 21520633
bumpalo; benches; alloc-try-with/big, big; 15010621
bumpalo; benches; alloc-try-with-err/small, small; 8401535
bumpalo; benches; alloc-try-with-err/small, big; 26541666
bumpalo; benches; alloc-try-with-err/big, small; 20161666
bumpalo; benches; alloc-try-with-err/big, big; 17491666
bumpalo; benches; try-alloc/small; 5291870
bumpalo; benches; try-alloc/big; 11361805
bumpalo; benches; try-alloc-with/small; 5131932
bumpalo; benches; try-alloc-with/big; 10251883
bumpalo; benches; try-alloc-try-with/small, small; 6951847
bumpalo; benches; try-alloc-try-with/small, big; 21270641
bumpalo; benches; try-alloc-try-with/big, small; 21840621
bumpalo; benches; try-alloc-try-with/big, big; 15330555
bumpalo; benches; try-alloc-try-with-err/small, small; 8781535
bumpalo; benches; try-alloc-try-with-err/small, big; 27461668
bumpalo; benches; try-alloc-try-with-err/big, small; 20541668
bumpalo; benches; try-alloc-try-with-err/big, big; 18371535
bumpalo; benches; format-realloc/format-realloc/10; 11841
bumpalo; benches; format-realloc/format-realloc/80; 11843
bumpalo; benches; format-realloc/format-realloc/270; 11843
bumpalo; benches; format-realloc/format-realloc/640; 11843
quick-xml; macrobenches; parse_document_nocopy/rpm_primary.xml; 12335155
quick-xml; macrobenches; parse_document_nocopy/rpm_primary2.xml; 3904282
quick-xml; macrobenches; parse_document_nocopy/rpm_filelists.xml; 4783224
quick-xml; macrobenches; parse_document_nocopy/rpm_other.xml; 12138758
quick-xml; macrobenches; parse_document_nocopy/libreoffice_document.fodt; 30743132
quick-xml; macrobenches; parse_document_nocopy/document.xml; 9947325
quick-xml; macrobenches; parse_document_nocopy/test_writer_ident.xml; 2495600
quick-xml; macrobenches; parse_document_nocopy/sample_1.xml; 670912
quick-xml; macrobenches; parse_document_nocopy/linescore.xml; 3750881
quick-xml; macrobenches; parse_document_nocopy/sample_ns.xml; 529452
quick-xml; macrobenches; parse_document_nocopy/sample_rss.xml; 50578889
quick-xml; macrobenches; parse_document_nocopy/players.xml; 18836290
quick-xml; macrobenches; decode_and_parse_document/rpm_primary.xml; 13049815
quick-xml; macrobenches; decode_and_parse_document/rpm_primary2.xml; 4126488
quick-xml; macrobenches; decode_and_parse_document/rpm_filelists.xml; 5207390
quick-xml; macrobenches; decode_and_parse_document/rpm_other.xml; 12502892
quick-xml; macrobenches; decode_and_parse_document/libreoffice_document.fodt; 31883311
quick-xml; macrobenches; decode_and_parse_document/document.xml; 10334859
quick-xml; macrobenches; decode_and_parse_document/test_writer_ident.xml; 2561720
quick-xml; macrobenches; decode_and_parse_document/sample_1.xml; 710612
quick-xml; macrobenches; decode_and_parse_document/linescore.xml; 3775096
quick-xml; macrobenches; decode_and_parse_document/sample_ns.xml; 561946
quick-xml; macrobenches; decode_and_parse_document/sample_rss.xml; 53892898
quick-xml; macrobenches; decode_and_parse_document/players.xml; 18934608
quick-xml; macrobenches; parse_document_nocopy_with_namespaces/rpm_primary.xml; 18178697
quick-xml; macrobenches; parse_document_nocopy_with_namespaces/rpm_primary2.xml; 5680754
quick-xml; macrobenches; parse_document_nocopy_with_namespaces/rpm_filelists.xml; 6802552
quick-xml; macrobenches; parse_document_nocopy_with_namespaces/rpm_other.xml; 18414514
quick-xml; macrobenches; parse_document_nocopy_with_namespaces/libreoffice_document.fodt; 57159861
quick-xml; macrobenches; parse_document_nocopy_with_namespaces/document.xml; 16709855
quick-xml; macrobenches; parse_document_nocopy_with_namespaces/test_writer_ident.xml; 4142904
quick-xml; macrobenches; parse_document_nocopy_with_namespaces/sample_1.xml; 942339
quick-xml; macrobenches; parse_document_nocopy_with_namespaces/linescore.xml; 5413665
quick-xml; macrobenches; parse_document_nocopy_with_namespaces/sample_ns.xml; 828431
quick-xml; macrobenches; parse_document_nocopy_with_namespaces/sample_rss.xml; 78324688
quick-xml; macrobenches; parse_document_nocopy_with_namespaces/players.xml; 26682603
quick-xml; macrobenches; decode_and_parse_document_with_namespaces/rpm_primary.xml; 18884180
quick-xml; macrobenches; decode_and_parse_document_with_namespaces/rpm_primary2.xml; 5903721
quick-xml; macrobenches; decode_and_parse_document_with_namespaces/rpm_filelists.xml; 7239588
quick-xml; macrobenches; decode_and_parse_document_with_namespaces/rpm_other.xml; 18769576
quick-xml; macrobenches; decode_and_parse_document_with_namespaces/libreoffice_document.fodt; 58307909
quick-xml; macrobenches; decode_and_parse_document_with_namespaces/document.xml; 17099998
quick-xml; macrobenches; decode_and_parse_document_with_namespaces/test_writer_ident.xml; 4209601
quick-xml; macrobenches; decode_and_parse_document_with_namespaces/sample_1.xml; 981856
quick-xml; macrobenches; decode_and_parse_document_with_namespaces/linescore.xml; 5438180
quick-xml; macrobenches; decode_and_parse_document_with_namespaces/sample_ns.xml; 860897
quick-xml; macrobenches; decode_and_parse_document_with_namespaces/sample_rss.xml; 81642961
quick-xml; macrobenches; decode_and_parse_document_with_namespaces/players.xml; 26799096
quick-xml; microbenches; read_event/trim_text = false; 21427315
quick-xml; microbenches; read_event/trim_text = true; 24164545
quick-xml; microbenches; NsReader::read_resolved_event_into/trim_text = false; 48684102
quick-xml; microbenches; NsReader::read_resolved_event_into/trim_text = true; 51066540
quick-xml; microbenches; One event/Start; 23303
quick-xml; microbenches; One event/Comment; 20267
quick-xml; microbenches; One event/CData; 10955
quick-xml; microbenches; attributes/with_checks = true; 16812980
quick-xml; microbenches; attributes/with_checks = false; 12602373
quick-xml; microbenches; attributes/try_get_attribute; 22496250
quick-xml; microbenches; escape_text/no_chars_to_escape_long; 180012
quick-xml; microbenches; escape_text/no_chars_to_escape_short; 3052
quick-xml; microbenches; escape_text/escaped_chars_short; 21050
quick-xml; microbenches; escape_text/escaped_chars_long; 193432
quick-xml; microbenches; unescape_text/no_chars_to_unescape_long; 17986
quick-xml; microbenches; unescape_text/no_chars_to_unescape_short; 1904
quick-xml; microbenches; unescape_text/char_reference; 40855
quick-xml; microbenches; unescape_text/entity_reference; 34696
quick-xml; microbenches; unescape_text/mixed; 58700
curve25519-dalek; dalek_benchmarks; scalar/Scalar inversion; 1051687
curve25519-dalek; dalek_benchmarks; batch scalar inversion/Batch scalar inversion/1; 1095292
curve25519-dalek; dalek_benchmarks; batch scalar inversion/Batch scalar inversion/2; 1126888
curve25519-dalek; dalek_benchmarks; batch scalar inversion/Batch scalar inversion/4; 1189274
curve25519-dalek; dalek_benchmarks; batch scalar inversion/Batch scalar inversion/8; 1314578
curve25519-dalek; dalek_benchmarks; batch scalar inversion/Batch scalar inversion/16; 1565348
curve25519-dalek; dalek_benchmarks; montgomery/Montgomery pseudomultiplication; 2228456
curve25519-dalek; dalek_benchmarks; ristretto/RistrettoPoint compression; 96272
curve25519-dalek; dalek_benchmarks; ristretto/RistrettoPoint decompression; 107564
curve25519-dalek; dalek_benchmarks; double & compress batched/Batch Ristretto double-and-encode/1; 104533
curve25519-dalek; dalek_benchmarks; double & compress batched/Batch Ristretto double-and-encode/2; 132018
curve25519-dalek; dalek_benchmarks; double & compress batched/Batch Ristretto double-and-encode/4; 186254
curve25519-dalek; dalek_benchmarks; double & compress batched/Batch Ristretto double-and-encode/8; 294830
curve25519-dalek; dalek_benchmarks; double & compress batched/Batch Ristretto double-and-encode/16; 511578
curve25519-dalek; dalek_benchmarks; edwards/EdwardsPoint compression; 65492
curve25519-dalek; dalek_benchmarks; edwards/EdwardsPoint decompression; 90871
curve25519-dalek; dalek_benchmarks; edwards/Constant-time fixed-base scalar mul; 863067
curve25519-dalek; dalek_benchmarks; edwards/Constant-time variable-base scalar mul; 2200151
curve25519-dalek; dalek_benchmarks; edwards/Variable-time aA+bB, A variable, B fixed; 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Constant-time variable-base multiscalar multiplication/1; 2341746
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Constant-time variable-base multiscalar multiplication/2; 3362248
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Constant-time variable-base multiscalar multiplication/4; 5404402
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Constant-time variable-base multiscalar multiplication/8; 9486892
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Constant-time variable-base multiscalar multiplication/16; 17655547
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Constant-time variable-base multiscalar multiplication/32; 33992774
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Constant-time variable-base multiscalar multiplication/64; 66666933
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Constant-time variable-base multiscalar multiplication/128; 132015347
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Constant-time variable-base multiscalar multiplication/256; 262711921
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Constant-time variable-base multiscalar multiplication/384; 393408431
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Constant-time variable-base multiscalar multiplication/512; 524104819
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Constant-time variable-base multiscalar multiplication/768; 785498095
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Constant-time variable-base multiscalar multiplication/1024; 1046890956
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time variable-base multiscalar multiplication/1; 1757029
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time variable-base multiscalar multiplication/2; 2147716
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time variable-base multiscalar multiplication/4; 2877939
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time variable-base multiscalar multiplication/8; 4343233
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time variable-base multiscalar multiplication/16; 7424110
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time variable-base multiscalar multiplication/32; 13340544
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time variable-base multiscalar multiplication/64; 25207817
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time variable-base multiscalar multiplication/128; 49080488
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time variable-base multiscalar multiplication/256; 96343946
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time variable-base multiscalar multiplication/384; 133276439
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time variable-base multiscalar multiplication/512; 166415894
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time variable-base multiscalar multiplication/768; 230261283
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time variable-base multiscalar multiplication/1024; 293256586
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time fixed-base multiscalar multiplication/1; 1590946
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time fixed-base multiscalar multiplication/2; 1916404
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time fixed-base multiscalar multiplication/4; 2537926
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time fixed-base multiscalar multiplication/8; 3787017
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time fixed-base multiscalar multiplication/16; 6372885
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time fixed-base multiscalar multiplication/32; 11562157
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time fixed-base multiscalar multiplication/64; 21858787
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time fixed-base multiscalar multiplication/128; 42322856
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time fixed-base multiscalar multiplication/256; 83485590
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time fixed-base multiscalar multiplication/384; 124724785
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time fixed-base multiscalar multiplication/512; 166145613
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time fixed-base multiscalar multiplication/768; 248475305
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time fixed-base multiscalar multiplication/1024; 331418064
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 1), (0pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 2), (0pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 4), (0pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 8), (0pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 16), (0pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 32), (0pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 64), (0pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 128), (0pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 256), (0pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 384), (0pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 512), (0pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 768), (0pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 1024), (0pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 1), (20pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 2), (20pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 4), (20pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 8), (20pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 16), (20pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 32), (20pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 64), (20pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 128), (20pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 256), (20pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 384), (20pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 512), (20pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 768), (20pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 1024), (20pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 1), (50pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 2), (50pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 4), (50pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 8), (50pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 16), (50pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 32), (50pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 64), (50pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 128), (50pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 256), (50pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 384), (50pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 512), (50pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 768), (50pct dyn); 0
curve25519-dalek; dalek_benchmarks; Multiscalar multiplications/Variable-time mixed-base/(size: 1024), (50pct dyn); 0
plotters; benchmark; quartiles/data::quartiles_calc; 499049540
rust-typed-arena; benches; allocate/allocate-small/1000; 615140
rust-typed-arena; benches; allocate/allocate-big/1000; 1012834
rust-typed-arena; benches; allocate/allocate-small/2000; 1221535
rust-typed-arena; benches; allocate/allocate-big/2000; 1999386
rust-typed-arena; benches; allocate/allocate-small/3000; 1825544
rust-typed-arena; benches; allocate/allocate-big/3000; 2987592
rust-typed-arena; benches; allocate/allocate-small/4000; 2433778
rust-typed-arena; benches; allocate/allocate-big/4000; 3970395
async-io; io; read_and_write/TcpStream.Undriven; 8693
async-io; io; read_and_write/UnixStream.Undriven; 5003
async-io; io; read_and_write/TcpStream.Driven; 10290
async-io; io; read_and_write/UnixStream.Driven; 6564
async-io; io; connect_and_accept/TcpStream.Undriven; 23637
async-io; io; connect_and_accept/UnixStream.Undriven; 29003
async-io; io; connect_and_accept/TcpStream.Driven; 44746
async-io; io; connect_and_accept/UnixStream.Driven; 45178
async-io; io; udp_send_recv/UdpSocket.Undriven; 5537
async-io; io; udp_send_recv/UdpSocket.Driven; 7259
image-png; decoder; decode/Lohengrin_-_Illustrated_Sporting_and_Dramatic_News.png; 14701200541
image-png; decoder; decode/Transparency.png; 417679930
image-png; decoder; decode/kodim23.png; 1790531753
image-png; decoder; decode/kodim02.png; 1842622410
image-png; decoder; decode/kodim17.png; 1648927436
image-png; decoder; decode/kodim07.png; 1928115443
parity-common; cmp; eq_self/0x0000…0000; 409
parity-common; cmp; eq_self/0xaaaa…aaaa; 409
parity-common; cmp; eq_self/0x0000…1106; 409
parity-common; cmp; eq_self/0xffff…ffff; 409
parity-common; cmp; eq_nonequal/0x0000…0000; 406
parity-common; cmp; eq_nonequal/0xaaaa…aaaa; 406
parity-common; cmp; eq_nonequal/0x0000…1106; 406
parity-common; cmp; compare/0x0000…0001; 367
parity-common; cmp; compare/0x0000…0000; 378
parity-common; cmp; compare/0xaaaa…aaaa; 378
parity-common; cmp; compare/0xa1a1…a1a1; 374
parity-common; cmp; compare/0x0000…1106; 374
parity-common; keccak_256; keccak/keccak_256_with_empty_input; 25803
parity-common; keccak_256; keccak_256_with_typical_input/regular; 31216
parity-common; keccak_256; keccak_256_with_typical_input/inplace; 31204
parity-common; keccak_256; keccak_256_with_typical_input/inplace_range; 31313
parity-common; keccak_256; keccak/keccak_256_with_large_input; 1163188
parity-common; rlp; encode/encode_u64; 6453
parity-common; rlp; encode/encode_u256; 29422
parity-common; rlp; encode/encode_1000_u64; 1692365
parity-common; rlp; encode/encode_nested_empty_lists; 7264
parity-common; rlp; encode/encode_1000_empty_lists; 473480
parity-common; rlp; decode/decode_u64; 3463
parity-common; rlp; decode/decode_u256; 3959
parity-common; rlp; decode/decode_1000_u64; 2623890
parity-common; rlp; decode/decode_nested_empty_lists; 18517
parity-common; rlp; decode/decode_1000_empty_lists; 3404843
parity-common; bigint; u256_add/0; 545
parity-common; bigint; u256_add/18446744073709551615; 564
parity-common; bigint; u256_add/42; 545
parity-common; bigint; hex_to_bytes/115792089237316195423570985008687907853269984665640564039457584007913129639935; 506
parity-common; bigint; hex_to_bytes/3; 506
parity-common; bigint; u256_mul/1; 2059
parity-common; bigint; u256_mul/18446744073709551615; 2059
parity-common; bigint; u256_mul/173; 2059
parity-common; bigint; hex_to_bytes/1; 1982
parity-common; bigint; hex_to_bytes/18446744073709551615; 1982
parity-common; bigint; u256/u256_div; 8227
parity-common; bigint; u512_div_mod/1; 4805
parity-common; bigint; u512_div_mod/4294967295; 5410
parity-common; bigint; u512_div_mod/18446744073709551614; 5410
parity-common; bigint; u512_div_mod/21674844646682989462120101885968193938394323990565507610662749; 13450
parity-common; bigint; u512_div_mod/1942668892225729070919461906823518906642406839052139521251812409738904285205208498160; 13452
parity-common; bigint; u512_div_mod/452312848583266388373324160190187140051835877600158453279131187530910662640; 28106
parity-common; bigint; u256_rem/115792089237316195423570985008687907853269984665640564039457584007913129639935; 2724
parity-common; bigint; u256_rem/18446744073709551615; 2941
parity-common; bigint; u256_rem/3759751734479964094783137206182536765532905409829204647089173492; 8262
parity-common; bigint; u256_rem/452312848583266388373324160190187140051835877600158453279131187530910662655; 8265
parity-common; bigint; u256_integer_sqrt/18446744073709551615; 16114
parity-common; bigint; u256_integer_sqrt/340282366920938463463374607431768211456; 101902
parity-common; bigint; u256_integer_sqrt/115792089237316195423570985008687907851908855197956810185604085578186056794115; 46121
parity-common; bigint; u256_integer_sqrt/115792089237316195423570985008687907853269984665640564039457584007913129639935; 30422
parity-common; bigint; u128/u256_bit_and; 826
parity-common; bigint; u256/u256_bit_or; 826
parity-common; bigint; u256/u256_bit_xor; 826
parity-common; bigint; u256/u256_not; 778
parity-common; bigint; u256/u256_ord; 1130
parity-common; bigint; u256/u256_shl; 1043
parity-common; bigint; u256/u256_shr; 1041
parity-common; bigint; u256/u256_from_le; 2670
parity-common; bigint; u256/u256_from_be; 2699
parity-common; bigint; u512_add/0; 725
parity-common; bigint; u512_add/4294967296; 744
parity-common; bigint; u512_add/2509775545533681938531634693550336058513267531466322737295860731181474557874722260395092034...; 0
parity-common; bigint; u512_add/452312848583266388373324160190187140051835877600158453279131187530910662640; 782
parity-common; bigint; u512_sub/0; 675
parity-common; bigint; u512_sub/4294967296; 675
parity-common; bigint; u512_sub/2509775545533681938531634693550336058513267531466322737295860731181474557874722260395092034...; 0
parity-common; bigint; u512_sub/452312848583266388373324160190187140051835877600158453279131187530910662640; 675
parity-common; bigint; u512_mul/0; 2922
parity-common; bigint; u512_mul/4294967296; 2922
parity-common; bigint; u512_mul/2509775545533681938531634693550336058513267531466322737295860731181474557874722260395092034...; 0
parity-common; bigint; u512_mul/452312848583266388373324160190187140051835877600158453279131187530910662640; 4770
parity-common; bigint; u512/u512_div; 13357
parity-common; bigint; u512/u512_rem; 13430
parity-common; bigint; u512_integer_sqrt/4294967296; 63911
parity-common; bigint; u512_integer_sqrt/18446744073709551615; 29790
parity-common; bigint; u512_integer_sqrt/115792089237316195423570985008687907853269984665640564039457584007913129639936; 213568
parity-common; bigint; u512_integer_sqrt/1340780792994259709957402499820584612747936582059239337772356144372176403007331539...; 0
parity-common; bigint; u512_integer_sqrt/1340780792994259709957402499820584612747936582059239337772356144372176403007354697...; 0
parity-common; bigint; multiply u512 by u32 vs u64/u32/1; 1569
parity-common; bigint; multiply u512 by u32 vs u64/u64/1; 1568
parity-common; bigint; multiply u512 by u32 vs u64/u32/42; 1569
parity-common; bigint; multiply u512 by u32 vs u64/u64/42; 1568
parity-common; bigint; multiply u512 by u32 vs u64/u32/10000001; 1569
parity-common; bigint; multiply u512 by u32 vs u64/u64/10000001; 1568
parity-common; bigint; multiply u512 by u32 vs u64/u32/4294967295; 1569
parity-common; bigint; multiply u512 by u32 vs u64/u64/4294967295; 1568
parity-common; bigint; mulmod u512 vs biguint vs gmp/u512/1; 9240
parity-common; bigint; mulmod u512 vs biguint vs gmp/BigUint/1; 47626
parity-common; bigint; mulmod u512 vs biguint vs gmp/GMP/1; 8485
parity-common; bigint; mulmod u512 vs biguint vs gmp/u512/10000001; 9240
parity-common; bigint; mulmod u512 vs biguint vs gmp/BigUint/10000001; 50079
parity-common; bigint; mulmod u512 vs biguint vs gmp/GMP/10000001; 9567
parity-common; bigint; mulmod u512 vs biguint vs gmp/u512/18446744073709551615; 9240
parity-common; bigint; mulmod u512 vs biguint vs gmp/BigUint/18446744073709551615; 52336
parity-common; bigint; mulmod u512 vs biguint vs gmp/GMP/18446744073709551615; 9650
parity-common; bigint; mulmod u512 vs biguint vs gmp/u512/45231284858326638837332416019018714005183587760015845327913118753...; 0
parity-common; bigint; mulmod u512 vs biguint vs gmp/BigUint/45231284858326638837332416019018714005183587760015845327913118...; 0
parity-common; bigint; mulmod u512 vs biguint vs gmp/GMP/452312848583266388373324160190187140051835877600158453279131187530...; 0
parity-common; bigint; conversions biguint vs gmp/BigUint/0; 15766
parity-common; bigint; conversions biguint vs gmp/GMP/0; 5953
parity-common; bigint; conversions biguint vs gmp/BigUint/42; 16349
parity-common; bigint; conversions biguint vs gmp/GMP/42; 7269
parity-common; bigint; conversions biguint vs gmp/BigUint/18446744073709551615; 16837
parity-common; bigint; conversions biguint vs gmp/GMP/18446744073709551615; 7191
parity-common; bigint; u512/u512_bit_and; 1355
parity-common; bigint; u512/u512_bit_or; 1355
parity-common; bigint; u512/u512_bit_xor; 1355
parity-common; bigint; u512/u512_not; 1261
parity-common; bigint; u512/u512_ord; 1196
parity-common; bigint; u512/u512_shl; 1937
parity-common; bigint; u512/u512_shr; 1937
parity-common; bigint; u128/u128_mul; 262
parity-common; bigint; u128_div/100; 441
parity-common; bigint; u128_div/99; 521
parity-common; bigint; u128_div/100500; 521
parity-common; bigint; from/from_fixed_array; 7323
parity-common; bigint; from/from_str; 74989
parity-common; bloom; accrue/accrue_raw; 58978
parity-common; bloom; accrue/accrue_hash; 2431
parity-common; bloom; contains/contains_input_raw; 114821
parity-common; bloom; contains/contains_input_hash; 58274
parity-common; bloom; not contain/does_not_contain_raw; 64405
parity-common; bloom; not contain/does_not_contain_hash; 11978
parity-common; bloom; not contain/does_not_contain_random_hash; 2152788
parity-common; unrolling; forward/forwards_with_crunchy; 72641
parity-common; unrolling; forward/forwards_without_crunchy; 97932
parity-common; unrolling; backwards/backwards_with_crunchy; 72641
parity-common; unrolling; backwards/backwards_without_crunchy; 99717
bytecount; bench; counts/naive/0; 428
